,Unnamed: 0,feature level,value,instance,county_fips,bar color,feature name,feature level2,dash text
9104,8,0.00 < % change in population <= 0.01,-0.09548429832153174,910,20107.0,#6f679f,population,medium,population (medium)
9105,9,5.21 < COPD <= 6.92,0.09180534233919307,910,20107.0,#ff9366,COPD,medium,COPD (medium)
9106,4,28.98 < BMI Categories <= 31.66,0.1296017476962134,910,20107.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
9107,3,5777.50 < population <= 12790.50,0.2194944635159948,910,20107.0,#ff9366,population,medium,population (medium)
9108,1,# people per PC > 3223.50,0.5378385591225373,910,20107.0,#ff9366,# people per PC,high,# people per PC (high)
9109,0,unemployment rate > 5.68,0.5397480460472129,910,20107.0,#ff9366,unemployment rate,high,unemployment rate (high)
9110,0,% poverty <= 14.00,-1.061770977936146,911,20109.0,#6f679f,% poverty,medium,% poverty (medium)
9111,1,unemployment rate <= 3.90,-0.3269086694484349,911,20109.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9112,5,"% adults, < HS diploma <= 9.33",-0.18879548119474207,911,20109.0,#6f679f,"% adults, < HS diploma",medium,"% adults, < HS diploma (medium)"
9113,7,39.25 < PSA Test <= 41.43,-0.10932135756731733,911,20109.0,#6f679f,PSA Test,medium,PSA Test (medium)
9114,8,# people per PC <= 1225.09,-0.10773817515992727,911,20109.0,#6f679f,# people per PC,medium,# people per PC (medium)
9115,9,# people per GP (MD only) <= 2243.77,-0.10550662187265107,911,20109.0,#6f679f,# people per GP (MD only),medium,# people per GP (MD only) (medium)
9116,6,rural-urban code > 8.00,0.1597400376965558,911,20109.0,#ff9366,rural-urban code,high,rural-urban code (high)
9117,4,population <= 5777.50,0.2217552635985132,911,20109.0,#ff9366,population,medium,population (medium)
9118,3,"31.60 < % adults, HS diploma only <= 35.80",0.2226932543508068,911,20109.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9119,2,# people per NP <= 2077.38,0.28060655136594626,911,20109.0,#ff9366,# people per NP,medium,# people per NP (medium)
9120,0,14.00 < % poverty <= 19.00,-0.8953663511890635,912,20111.0,#6f679f,% poverty,medium,% poverty (medium)
9121,1,3.90 < unemployment rate <= 4.60,-0.3180627536906046,912,20111.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9122,4,12790.50 < population <= 35478.00,-0.20337915896678996,912,20111.0,#6f679f,population,medium,population (medium)
9123,6,# people per PC <= 1225.09,-0.14893428086903215,912,20111.0,#6f679f,# people per PC,medium,# people per PC (medium)
9124,7,2.49 < Kidney <= 2.82,-0.14324233889638474,912,20111.0,#6f679f,Kidney,medium,Kidney (medium)
9125,9,11.30 < birth rate <= 12.80,-0.09799407489916796,912,20111.0,#6f679f,birth rate,medium,birth rate (medium)
9126,8,23.27 < Arthritis <= 25.03,0.11291761893248325,912,20111.0,#ff9366,Arthritis,medium,Arthritis (medium)
9127,5,median income <= 80.45,0.19255632281528315,912,20111.0,#ff9366,median income,medium,median income (medium)
9128,3,"31.60 < % adults, HS diploma only <= 35.80",0.2562120255979718,912,20111.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9129,2,# people per NP <= 2077.38,0.2781410736795933,912,20111.0,#ff9366,# people per NP,medium,# people per NP (medium)
9130,0,% poverty <= 14.00,-1.0238077164865311,913,20113.0,#6f679f,% poverty,medium,% poverty (medium)
9131,1,unemployment rate <= 3.90,-0.3072472802463682,913,20113.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9132,3,# people per PC <= 1225.09,-0.16733131325548325,913,20113.0,#6f679f,# people per PC,medium,# people per PC (medium)
9133,4,median income > 99.40,-0.1644654366412906,913,20113.0,#6f679f,median income,high,median income (high)
9134,5,"% adults, < HS diploma <= 9.33",-0.15012569370581286,913,20113.0,#6f679f,"% adults, < HS diploma",medium,"% adults, < HS diploma (medium)"
9135,7,Drink and Drive > 4.86,-0.12381163065307918,913,20113.0,#6f679f,Drink and Drive,high,Drink and Drive (high)
9136,9,12790.50 < population <= 35478.00,-0.08653659150394652,913,20113.0,#6f679f,population,medium,population (medium)
9137,8,28.98 < BMI Categories <= 31.66,0.1131431839282971,913,20113.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
9138,6,16.74 < Current Smoker Status <= 19.77,0.1341479555309685,913,20113.0,#ff9366,Current Smoker Status,medium,Current Smoker Status (medium)
9139,2,"% adults, HS diploma only <= 31.60",0.2729876860816742,913,20113.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9140,0,% poverty <= 14.00,-1.0261413863010151,914,20115.0,#6f679f,% poverty,medium,% poverty (medium)
9141,1,unemployment rate <= 3.90,-0.2958313995122778,914,20115.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9142,4,# people per PC <= 1225.09,-0.14313482438632036,914,20115.0,#6f679f,# people per PC,medium,# people per PC (medium)
9143,5,3.00 < rural-urban code <= 6.00,-0.11570179938122703,914,20115.0,#6f679f,rural-urban code,medium,rural-urban code (medium)
9144,6,# people per GP (MD only) <= 2243.77,-0.09628761805708826,914,20115.0,#6f679f,# people per GP (MD only),medium,# people per GP (MD only) (medium)
9145,7,12.09 < Smoker Status <= 14.03,-0.0709491381876512,914,20115.0,#6f679f,Smoker Status,medium,Smoker Status (medium)
9146,9,"% adults, B.S. degree > 22.67",0.06576387453977586,914,20115.0,#ff9366,"% adults, B.S. degree",high,"% adults, B.S. degree (high)"
9147,8,17.20 < Overall Health <= 18.69,0.06627100760577752,914,20115.0,#ff9366,Overall Health,medium,Overall Health (medium)
9148,3,"31.60 < % adults, HS diploma only <= 35.80",0.17208704543550246,914,20115.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9149,2,5777.50 < population <= 12790.50,0.2746199109227261,914,20115.0,#ff9366,population,medium,population (medium)
9150,0,% poverty <= 14.00,-1.0730201270421678,915,20117.0,#6f679f,% poverty,medium,% poverty (medium)
9151,1,"% adults, HS diploma only > 40.48",-0.5111551058019984,915,20117.0,#6f679f,"% adults, HS diploma only",high,"% adults, HS diploma only (high)"
9152,3,unemployment rate <= 3.90,-0.3124415266688693,915,20117.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9153,6,39.25 < PSA Test <= 41.43,-0.11354619626989287,915,20117.0,#6f679f,PSA Test,medium,PSA Test (medium)
9154,8,12.09 < Smoker Status <= 14.03,-0.07700024065330058,915,20117.0,#6f679f,Smoker Status,medium,Smoker Status (medium)
9155,9,Flu Shot <= 57.27,0.07357698510659857,915,20117.0,#ff9366,Flu Shot,medium,Flu Shot (medium)
9156,7,birth rate > 12.80,0.11225092885607224,915,20117.0,#ff9366,birth rate,high,birth rate (high)
9157,5,28.98 < BMI Categories <= 31.66,0.13540515023394326,915,20117.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
9158,4,5777.50 < population <= 12790.50,0.2865202990166917,915,20117.0,#ff9366,population,medium,population (medium)
9159,2,# people per PC > 3223.50,0.4159571372430386,915,20117.0,#ff9366,# people per PC,high,# people per PC (high)
9160,0,% poverty <= 14.00,-1.0774708258492427,916,20119.0,#6f679f,% poverty,medium,% poverty (medium)
9161,3,unemployment rate <= 3.90,-0.2670291857531176,916,20119.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9162,5,median income > 99.40,-0.1220130035792977,916,20119.0,#6f679f,median income,high,median income (high)
9163,8,39.25 < PSA Test <= 41.43,-0.08465416108835015,916,20119.0,#6f679f,PSA Test,medium,PSA Test (medium)
9164,9,% change in population <= -0.01,0.07784047617767001,916,20119.0,#ff9366,population,medium,population (medium)
9165,7,birth rate > 12.80,0.08530286816531417,916,20119.0,#ff9366,birth rate,high,birth rate (high)
9166,6,rural-urban code > 8.00,0.11273877376355028,916,20119.0,#ff9366,rural-urban code,high,rural-urban code (high)
9167,4,population <= 5777.50,0.24372113307421836,916,20119.0,#ff9366,population,medium,population (medium)
9168,2,"% adults, HS diploma only <= 31.60",0.2842772224458844,916,20119.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9169,1,# people per PC > 3223.50,0.4392869045921288,916,20119.0,#ff9366,# people per PC,high,# people per PC (high)
9170,0,% poverty <= 14.00,-1.052987936926154,917,20121.0,#6f679f,% poverty,medium,% poverty (medium)
9171,1,3.90 < unemployment rate <= 4.60,-0.2600871622228379,917,20121.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9172,2,1225.09 < # people per PC <= 1953.17,-0.25213618066064336,917,20121.0,#6f679f,# people per PC,medium,# people per PC (medium)
9173,3,3515.14 < # people per NP <= 6247.62,-0.20440798662934925,917,20121.0,#6f679f,# people per NP,medium,# people per NP (medium)
9174,4,12790.50 < population <= 35478.00,-0.18485901258944867,917,20121.0,#6f679f,population,medium,population (medium)
9175,6,median income > 99.40,-0.17206432179131104,917,20121.0,#6f679f,median income,high,median income (high)
9176,9,17.20 < Overall Health <= 18.69,-0.12733903408542382,917,20121.0,#6f679f,Overall Health,medium,Overall Health (medium)
9177,8,"31.60 < % adults, HS diploma only <= 35.80",0.14606413360681547,917,20121.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9178,7,"% adults, B.S. degree > 22.67",0.1572865590444894,917,20121.0,#ff9366,"% adults, B.S. degree",high,"% adults, B.S. degree (high)"
9179,5,15.91 < Depression <= 18.83,0.17633790983120934,917,20121.0,#ff9366,Depression,medium,Depression (medium)
9180,0,14.00 < % poverty <= 19.00,-0.8561602739484651,918,20123.0,#6f679f,% poverty,medium,% poverty (medium)
9181,2,unemployment rate <= 3.90,-0.273949366358212,918,20123.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9182,4,# people per PC <= 1225.09,-0.1650585493116051,918,20123.0,#6f679f,# people per PC,medium,# people per PC (medium)
9183,5,"% adults, < HS diploma <= 9.33",-0.14764810447914545,918,20123.0,#6f679f,"% adults, < HS diploma",medium,"% adults, < HS diploma (medium)"
9184,6,89.23 < Seatbelt Use <= 94.34,-0.10380754677928596,918,20123.0,#6f679f,Seatbelt Use,medium,Seatbelt Use (medium)
9185,9,10.78 < Health Care Cost <= 13.06,0.09743094568396757,918,20123.0,#ff9366,Health Care Cost,medium,Health Care Cost (medium)
9186,8,"% adults, B.S. degree > 22.67",0.09956123613777343,918,20123.0,#ff9366,"% adults, B.S. degree",high,"% adults, B.S. degree (high)"
9187,7,2077.38 < # people per NP <= 3515.14,0.10222826813841854,918,20123.0,#ff9366,# people per NP,medium,# people per NP (medium)
9188,3,5777.50 < population <= 12790.50,0.27124102503070563,918,20123.0,#ff9366,population,medium,population (medium)
9189,1,"% adults, HS diploma only <= 31.60",0.3107100461005364,918,20123.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9190,1,19.00 < % poverty <= 24.00,-0.392219985523723,919,20125.0,#6f679f,% poverty,medium,% poverty (medium)
9191,5,12790.50 < population <= 35478.00,-0.2171899652246237,919,20125.0,#6f679f,population,medium,population (medium)
9192,6,39.25 < PSA Test <= 41.43,-0.14337998493027848,919,20125.0,#6f679f,PSA Test,medium,PSA Test (medium)
9193,7,# people per PC <= 1225.09,-0.1287022470846876,919,20125.0,#6f679f,# people per PC,medium,# people per PC (medium)
9194,9,"14.30 < % adults, B.S. degree <= 18.30",-0.07066203926922719,919,20125.0,#6f679f,"% adults, B.S. degree",medium,"% adults, B.S. degree (medium)"
9195,8,death rate > 11.30,0.09995707558396418,919,20125.0,#ff9366,death rate,high,death rate (high)
9196,4,median income <= 80.45,0.26982359666424915,919,20125.0,#ff9366,median income,medium,median income (medium)
9197,3,"% adults, HS diploma only <= 31.60",0.28029006221700464,919,20125.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9198,2,# people per NP <= 2077.38,0.33130569538761245,919,20125.0,#ff9366,# people per NP,medium,# people per NP (medium)
9199,0,unemployment rate > 5.68,0.6064233282262563,919,20125.0,#ff9366,unemployment rate,high,unemployment rate (high)
9200,0,14.00 < % poverty <= 19.00,-0.7976474530347109,920,20127.0,#6f679f,% poverty,medium,% poverty (medium)
9201,2,unemployment rate <= 3.90,-0.2882439477246365,920,20127.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9202,3,3515.14 < # people per NP <= 6247.62,-0.2665936424638456,920,20127.0,#6f679f,# people per NP,medium,# people per NP (medium)
9203,6,39.25 < PSA Test <= 41.43,-0.16095027293838804,920,20127.0,#6f679f,PSA Test,medium,PSA Test (medium)
9204,8,"9.33 < % adults, < HS diploma <= 12.20",-0.10745317252867284,920,20127.0,#6f679f,"% adults, < HS diploma",medium,"% adults, < HS diploma (medium)"
9205,9,5.21 < COPD <= 6.92,-0.10095829358750977,920,20127.0,#6f679f,COPD,medium,COPD (medium)
9206,7,28.98 < BMI Categories <= 31.66,0.11400287435159535,920,20127.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
9207,5,15.91 < Depression <= 18.83,0.17181692337900162,920,20127.0,#ff9366,Depression,medium,Depression (medium)
9208,4,population <= 5777.50,0.2577804700249219,920,20127.0,#ff9366,population,medium,population (medium)
9209,1,# people per PC > 3223.50,0.4609342372028741,920,20127.0,#ff9366,# people per PC,high,# people per PC (high)
9210,0,14.00 < % poverty <= 19.00,-0.8964767441326064,921,20129.0,#6f679f,% poverty,medium,% poverty (medium)
9211,1,unemployment rate <= 3.90,-0.3644827097369578,921,20129.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9212,3,1225.09 < # people per PC <= 1953.17,-0.27155204228539004,921,20129.0,#6f679f,# people per PC,medium,# people per PC (medium)
9213,7,"12.20 < % adults, < HS diploma <= 17.78",-0.10726756890060543,921,20129.0,#6f679f,"% adults, < HS diploma",medium,"% adults, < HS diploma (medium)"
9214,9,rural-urban code > 8.00,0.09355644631807612,921,20129.0,#ff9366,rural-urban code,high,rural-urban code (high)
9215,8,73.30 < Pneumonia Vaccination <= 75.83,0.09759594473200577,921,20129.0,#ff9366,Pneumonia Vaccination,medium,Pneumonia Vaccination (medium)
9216,6,53.46 < Alcohol Consumption <= 58.41,0.11359731649999,921,20129.0,#ff9366,Alcohol Consumption,medium,Alcohol Consumption (medium)
9217,5,2077.38 < # people per NP <= 3515.14,0.11362881265996384,921,20129.0,#ff9366,# people per NP,medium,# people per NP (medium)
9218,4,28.98 < BMI Categories <= 31.66,0.1444732324071341,921,20129.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
9219,2,population <= 5777.50,0.2783776624485257,921,20129.0,#ff9366,population,medium,population (medium)
9220,0,% poverty <= 14.00,-1.035948351575208,922,20131.0,#6f679f,% poverty,medium,% poverty (medium)
9221,1,"% adults, HS diploma only > 40.48",-0.6276419048391614,922,20131.0,#6f679f,"% adults, HS diploma only",high,"% adults, HS diploma only (high)"
9222,2,unemployment rate <= 3.90,-0.3972100119686405,922,20131.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9223,4,3515.14 < # people per NP <= 6247.62,-0.2169366081373814,922,20131.0,#6f679f,# people per NP,medium,# people per NP (medium)
9224,5,# people per PC <= 1225.09,-0.17629884411813285,922,20131.0,#6f679f,# people per PC,medium,# people per PC (medium)
9225,6,"% adults, < HS diploma <= 9.33",-0.14167484906420413,922,20131.0,#6f679f,"% adults, < HS diploma",medium,"% adults, < HS diploma (medium)"
9226,9,15.91 < Depression <= 18.83,0.10026893286190416,922,20131.0,#ff9366,Depression,medium,Depression (medium)
9227,8,birth rate > 12.80,0.10369636121797628,922,20131.0,#ff9366,birth rate,high,birth rate (high)
9228,7,28.98 < BMI Categories <= 31.66,0.12096236155064224,922,20131.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
9229,3,5777.50 < population <= 12790.50,0.3677517002100866,922,20131.0,#ff9366,population,medium,population (medium)
9230,1,19.00 < % poverty <= 24.00,-0.4153486453245303,923,20133.0,#6f679f,% poverty,medium,% poverty (medium)
9231,5,12790.50 < population <= 35478.00,-0.17904110769506235,923,20133.0,#6f679f,population,medium,population (medium)
9232,8,# people per PC <= 1225.09,-0.08863786408548922,923,20133.0,#6f679f,# people per PC,medium,# people per PC (medium)
9233,9,"18.30 < % adults, B.S. degree <= 22.67",-0.07038047586849512,923,20133.0,#6f679f,"% adults, B.S. degree",medium,"% adults, B.S. degree (medium)"
9234,7,6.49 < Other Cancer <= 7.02,0.10526601951203368,923,20133.0,#ff9366,Other Cancer,medium,Other Cancer (medium)
9235,6,28.98 < BMI Categories <= 31.66,0.17691324261884006,923,20133.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
9236,4,median income <= 80.45,0.29527246236811033,923,20133.0,#ff9366,median income,medium,median income (medium)
9237,3,# people per NP <= 2077.38,0.30689213928117604,923,20133.0,#ff9366,# people per NP,medium,# people per NP (medium)
9238,2,"% adults, HS diploma only <= 31.60",0.33189608538896315,923,20133.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9239,0,unemployment rate > 5.68,0.5715410755972381,923,20133.0,#ff9366,unemployment rate,high,unemployment rate (high)
9240,0,% poverty <= 14.00,-1.0337015718283005,924,20135.0,#6f679f,% poverty,medium,% poverty (medium)
9241,1,unemployment rate <= 3.90,-0.3556231413596461,924,20135.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9242,4,1225.09 < # people per PC <= 1953.17,-0.16883251956663714,924,20135.0,#6f679f,# people per PC,medium,# people per PC (medium)
9243,5,"% adults, < HS diploma <= 9.33",-0.1411900152336726,924,20135.0,#6f679f,"% adults, < HS diploma",medium,"% adults, < HS diploma (medium)"
9244,9,2077.38 < # people per NP <= 3515.14,0.08039252750569505,924,20135.0,#ff9366,# people per NP,medium,# people per NP (medium)
9245,8,76.12 < Exercise <= 77.81,0.08129906039616064,924,20135.0,#ff9366,Exercise,medium,Exercise (medium)
9246,7,Drink and Drive > 4.86,0.10285511036606428,924,20135.0,#ff9366,Drink and Drive,high,Drink and Drive (high)
9247,6,"% adults, some college > 34.27",0.13427466755262055,924,20135.0,#ff9366,"% adults, some college",high,"% adults, some college (high)"
9248,3,population <= 5777.50,0.2441909902709869,924,20135.0,#ff9366,population,medium,population (medium)
9249,2,"31.60 < % adults, HS diploma only <= 35.80",0.24508418995304054,924,20135.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9250,0,14.00 < % poverty <= 19.00,-0.8543691569374825,925,20137.0,#6f679f,% poverty,medium,% poverty (medium)
9251,2,unemployment rate <= 3.90,-0.2417838642276205,925,20137.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9252,4,# people per PC <= 1225.09,-0.17421548591892808,925,20137.0,#6f679f,# people per PC,medium,# people per PC (medium)
9253,7,Drink and Drive > 4.86,-0.08867904123653017,925,20137.0,#6f679f,Drink and Drive,high,Drink and Drive (high)
9254,9,Fair or Poor Health > 84.55,0.08414240456002724,925,20137.0,#ff9366,Fair or Poor Health,high,Fair or Poor Health (high)
9255,8,"% adults, some college > 34.27",0.08761795038427603,925,20137.0,#ff9366,"% adults, some college",high,"% adults, some college (high)"
9256,6,62.23 < Colonoscopy <= 66.01,0.09711385882690453,925,20137.0,#ff9366,Colonoscopy,medium,Colonoscopy (medium)
9257,5,6.49 < Other Cancer <= 7.02,0.1169794745031199,925,20137.0,#ff9366,Other Cancer,medium,Other Cancer (medium)
9258,3,population <= 5777.50,0.20534146376875725,925,20137.0,#ff9366,population,medium,population (medium)
9259,1,"31.60 < % adults, HS diploma only <= 35.80",0.2530717483423447,925,20137.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9260,0,14.00 < % poverty <= 19.00,-0.9071695041894964,926,20139.0,#6f679f,% poverty,medium,% poverty (medium)
9261,1,3.90 < unemployment rate <= 4.60,-0.28624196919940403,926,20139.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9262,2,1225.09 < # people per PC <= 1953.17,-0.2749515850342398,926,20139.0,#6f679f,# people per PC,medium,# people per PC (medium)
9263,3,median income > 99.40,-0.18813241640577516,926,20139.0,#6f679f,median income,high,median income (high)
9264,4,12790.50 < population <= 35478.00,-0.17948269763861954,926,20139.0,#6f679f,population,medium,population (medium)
9265,5,"% adults, < HS diploma <= 9.33",-0.1664620680245932,926,20139.0,#6f679f,"% adults, < HS diploma",medium,"% adults, < HS diploma (medium)"
9266,8,39.25 < PSA Test <= 41.43,-0.11996736731250525,926,20139.0,#6f679f,PSA Test,medium,PSA Test (medium)
9267,9,2077.38 < # people per NP <= 3515.14,0.11411350573605968,926,20139.0,#ff9366,# people per NP,medium,# people per NP (medium)
9268,7,53.46 < Alcohol Consumption <= 58.41,0.12607516553680018,926,20139.0,#ff9366,Alcohol Consumption,medium,Alcohol Consumption (medium)
9269,6,73.30 < Pneumonia Vaccination <= 75.83,0.14429592314911405,926,20139.0,#ff9366,Pneumonia Vaccination,medium,Pneumonia Vaccination (medium)
9270,0,19.00 < % poverty <= 24.00,-0.39036425589711743,927,20141.0,#6f679f,% poverty,medium,% poverty (medium)
9271,2,unemployment rate <= 3.90,-0.2536977788267446,927,20141.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9272,5,"% adults, < HS diploma <= 9.33",-0.1907690962669409,927,20141.0,#6f679f,"% adults, < HS diploma",medium,"% adults, < HS diploma (medium)"
9273,7,# people per PC <= 1225.09,-0.158177881859795,927,20141.0,#6f679f,# people per PC,medium,# people per PC (medium)
9274,8,39.25 < PSA Test <= 41.43,-0.11108722093845937,927,20141.0,#6f679f,PSA Test,medium,PSA Test (medium)
9275,9,73.30 < Pneumonia Vaccination <= 75.83,0.10578070415450597,927,20141.0,#ff9366,Pneumonia Vaccination,medium,Pneumonia Vaccination (medium)
9276,6,median income <= 80.45,0.15845868663776774,927,20141.0,#ff9366,median income,medium,median income (medium)
9277,4,# people per NP <= 2077.38,0.22674019048058786,927,20141.0,#ff9366,# people per NP,medium,# people per NP (medium)
9278,3,"31.60 < % adults, HS diploma only <= 35.80",0.2269530813214632,927,20141.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9279,1,population <= 5777.50,0.3324501737551573,927,20141.0,#ff9366,population,medium,population (medium)
9280,0,% poverty <= 14.00,-1.049059287313813,928,20143.0,#6f679f,% poverty,medium,% poverty (medium)
9281,1,unemployment rate <= 3.90,-0.2754554803542472,928,20143.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9282,2,1225.09 < # people per PC <= 1953.17,-0.2529552883757977,928,20143.0,#6f679f,# people per PC,medium,# people per PC (medium)
9283,5,3515.14 < # people per NP <= 6247.62,-0.22272300747939566,928,20143.0,#6f679f,# people per NP,medium,# people per NP (medium)
9284,9,9.31 < Diabetes <= 11.06,-0.1213845645194634,928,20143.0,#6f679f,Diabetes,medium,Diabetes (medium)
9285,8,73.08 < Mammogram <= 75.56,0.12514026420669616,928,20143.0,#ff9366,Mammogram,medium,Mammogram (medium)
9286,7,28.98 < BMI Categories <= 31.66,0.13007728482721473,928,20143.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
9287,6,6.49 < Other Cancer <= 7.02,0.1387578704169747,928,20143.0,#ff9366,Other Cancer,medium,Other Cancer (medium)
9288,4,"31.60 < % adults, HS diploma only <= 35.80",0.22793345402315285,928,20143.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9289,3,5777.50 < population <= 12790.50,0.23782354956782095,928,20143.0,#ff9366,population,medium,population (medium)
9290,0,14.00 < % poverty <= 19.00,-0.8763861113922878,929,20145.0,#6f679f,% poverty,medium,% poverty (medium)
9291,2,unemployment rate <= 3.90,-0.2857892293643408,929,20145.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9292,5,# people per PC <= 1225.09,-0.17834476070344665,929,20145.0,#6f679f,# people per PC,medium,# people per PC (medium)
9293,7,7.70 < death rate <= 9.70,-0.1288347772979339,929,20145.0,#6f679f,death rate,medium,death rate (medium)
9294,9,73.30 < Pneumonia Vaccination <= 75.83,0.10306378668434324,929,20145.0,#ff9366,Pneumonia Vaccination,medium,Pneumonia Vaccination (medium)
9295,8,28.98 < BMI Categories <= 31.66,0.12140035940036985,929,20145.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
9296,6,6.49 < Other Cancer <= 7.02,0.16016576127099064,929,20145.0,#ff9366,Other Cancer,medium,Other Cancer (medium)
9297,4,5777.50 < population <= 12790.50,0.264564195506012,929,20145.0,#ff9366,population,medium,population (medium)
9298,3,"% adults, HS diploma only <= 31.60",0.2774562239962305,929,20145.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9299,1,# people per NP <= 2077.38,0.3074313695030746,929,20145.0,#ff9366,# people per NP,medium,# people per NP (medium)
9300,0,14.00 < % poverty <= 19.00,-0.8131698015601745,930,20147.0,#6f679f,% poverty,medium,% poverty (medium)
9301,1,unemployment rate <= 3.90,-0.3402801482739282,930,20147.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9302,3,1225.09 < # people per PC <= 1953.17,-0.2401124447197869,930,20147.0,#6f679f,# people per PC,medium,# people per PC (medium)
9303,6,"% adults, < HS diploma <= 9.33",-0.15886704360055645,930,20147.0,#6f679f,"% adults, < HS diploma",medium,"% adults, < HS diploma (medium)"
9304,9,13.82 < All Teeth Removed <= 17.09,0.06694692209497641,930,20147.0,#ff9366,All Teeth Removed,medium,All Teeth Removed (medium)
9305,8,16.74 < Current Smoker Status <= 19.77,0.08298095392684215,930,20147.0,#ff9366,Current Smoker Status,medium,Current Smoker Status (medium)
9306,7,# people per GP (MD only) > 5041.06,0.0965946498560588,930,20147.0,#ff9366,# people per GP (MD only),high,# people per GP (MD only) (high)
9307,5,"31.60 < % adults, HS diploma only <= 35.80",0.19517604898523014,930,20147.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9308,4,28.98 < BMI Categories <= 31.66,0.19847980059451292,930,20147.0,#ff9366,BMI Categories,medium,BMI Categories (medium)
9309,2,population <= 5777.50,0.26599520497549645,930,20147.0,#ff9366,population,medium,population (medium)
9310,0,% poverty <= 14.00,-1.0660739155644934,931,20149.0,#6f679f,% poverty,medium,% poverty (medium)
9311,1,unemployment rate <= 3.90,-0.3408553038132996,931,20149.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9312,2,1225.09 < # people per PC <= 1953.17,-0.3185686752913371,931,20149.0,#6f679f,# people per PC,medium,# people per PC (medium)
9313,4,12790.50 < population <= 35478.00,-0.2221720320661956,931,20149.0,#6f679f,population,medium,population (medium)
9314,5,"% adults, < HS diploma <= 9.33",-0.18680321363660568,931,20149.0,#6f679f,"% adults, < HS diploma",medium,"% adults, < HS diploma (medium)"
9315,6,median income > 99.40,-0.15739746587974346,931,20149.0,#6f679f,median income,high,median income (high)
9316,7,# people per NP > 6247.62,-0.13624819806569444,931,20149.0,#6f679f,# people per NP,high,# people per NP (high)
9317,9,16.74 < Current Smoker Status <= 19.77,0.10831266077785233,931,20149.0,#ff9366,Current Smoker Status,medium,Current Smoker Status (medium)
9318,8,birth rate > 12.80,0.1262019564508804,931,20149.0,#ff9366,birth rate,high,birth rate (high)
9319,3,"% adults, HS diploma only <= 31.60",0.28488960080198433,931,20149.0,#ff9366,"% adults, HS diploma only",medium,"% adults, HS diploma only (medium)"
9320,0,14.00 < % poverty <= 19.00,-0.8894394315084153,932,20151.0,#6f679f,% poverty,medium,% poverty (medium)
9321,1,3.90 < unemployment rate <= 4.60,-0.31861819117457885,932,20151.0,#6f679f,unemployment rate,medium,unemployment rate (medium)
9322,7,# people per GP (MD only) <= 2243.77,-0.11663641810605214,932,20151.0,#6f679f,# people per GP (MD only),medium,# people per GP (MD only) (medium)
